Season,Week,Celebrity,Rule_Mode,Judge_Total_Score_Raw,Actual_Result,Judge_Percent,Judge_Rank_Points,Est_Fan%_Mean_Bayesian,Est_Fan%_Std_Bayesian,Acceptance_Rate%_Bayesian,Est_Fan%_Mean_Uniform,Est_Fan%_Std_Uniform,Acceptance_Rate%_Uniform
1,4,John O'Hurley,Rank (Strict Elimination),21.0,Safe,,2.0,28.59,3.2,0.22,39.54,16.57,8.35
1,4,Kelly Monaco,Rank (Strict Elimination),26.0,Safe,,4.0,23.9,1.73,0.22,14.5,6.58,8.35
1,4,Rachel Hunter,Rank (Strict Elimination),25.0,Eliminated,,3.0,18.95,2.95,0.22,6.26,4.89,8.35
1,5,Joey McIntyre,Rank (Strict Elimination),22.5,Safe,,1.0,34.5,6.66,100.0,33.3,23.52,100.0
1,5,John O'Hurley,Rank (Strict Elimination),27.0,Safe,,3.0,34.49,6.64,100.0,33.32,23.56,100.0
1,5,Kelly Monaco,Rank (Strict Elimination),23.5,Safe,,2.0,31.01,6.46,100.0,33.38,23.53,100.0
1,6,John O'Hurley,Rank (Strict Elimination),27.0,Safe,,1.0,52.65,6.99,100.0,49.93,28.85,100.0
1,6,Kelly Monaco,Rank (Strict Elimination),27.5,Safe,,2.0,47.35,6.99,100.0,50.07,28.85,100.0
2,1,Drew Lachey,Rank (Strict Elimination),24.0,Safe,,10.0,7.26,3.65,53.2,10.16,9.09,23.27
2,1,George Hamilton,Rank (Strict Elimination),18.0,Safe,,3.0,9.2,3.83,53.2,12.07,8.99,23.27
2,1,Giselle Fernandez,Rank (Strict Elimination),23.0,Safe,,8.5,5.59,3.19,53.2,10.04,9.01,23.27
2,1,Jerry Rice,Rank (Strict Elimination),21.0,Safe,,6.0,9.13,4.05,53.2,10.08,8.99,23.27
2,1,Kenny Mayne,Rank (Strict Elimination),13.0,Eliminated,,2.0,2.88,1.56,53.2,2.33,1.97,23.27
2,1,Lisa Rinna,Rank (Strict Elimination),19.0,Safe,,4.0,14.25,4.85,53.2,10.92,9.04,23.27
2,1,Master P,Rank (Strict Elimination),12.0,Safe,,1.0,8.66,3.43,53.2,13.65,9.01,23.27
2,1,Stacy Keibler,Rank (Strict Elimination),22.0,Safe,,7.0,33.6,6.61,53.2,10.2,9.15,23.27
2,1,Tatum O'Neal,Rank (Strict Elimination),23.0,Safe,,8.5,3.99,2.72,53.2,10.1,9.13,23.27
2,1,Tia Carrere,Rank (Strict Elimination),20.0,Safe,,5.0,5.43,3.09,53.2,10.46,9.1,23.27
2,2,Drew Lachey,Rank (Strict Elimination),27.0,Safe,,8.0,9.0,4.03,60.84,11.5,10.07,32.98
2,2,George Hamilton,Rank (Strict Elimination),22.0,Safe,,4.5,10.36,4.18,60.84,11.93,10.08,32.98
2,2,Giselle Fernandez,Rank (Strict Elimination),24.0,Safe,,7.0,7.95,3.83,60.84,11.44,10.11,32.98
2,2,Jerry Rice,Rank (Strict Elimination),23.0,Safe,,6.0,10.21,4.23,60.84,11.37,9.91,32.98
2,2,Lisa Rinna,Rank (Strict Elimination),20.0,Safe,,3.0,13.47,4.63,60.84,12.81,10.06,32.98
2,2,Master P,Rank (Strict Elimination),16.0,Safe,,1.0,10.84,3.91,60.84,14.22,9.96,32.98
2,2,Stacy Keibler,Rank (Strict Elimination),29.0,Safe,,9.0,25.16,6.06,60.84,11.49,10.1,32.98
2,2,Tatum O'Neal,Rank (Strict Elimination),17.0,Eliminated,,2.0,4.94,2.04,60.84,3.15,2.6,32.98
2,2,Tia Carrere,Rank (Strict Elimination),22.0,Safe,,4.5,8.07,3.75,60.84,12.1,10.09,32.98
2,3,Drew Lachey,Rank (Strict Elimination),27.0,Safe,,7.5,10.29,4.12,17.49,11.94,10.77,12.58
2,3,George Hamilton,Rank (Strict Elimination),22.0,Safe,,3.5,11.91,4.09,17.49,13.61,10.65,12.58
2,3,Giselle Fernandez,Rank (Strict Elimination),22.0,Eliminated,,3.5,6.16,1.99,17.49,2.53,2.2,12.58
2,3,Jerry Rice,Rank (Strict Elimination),19.0,Safe,,2.0,13.23,3.83,17.49,16.5,10.79,12.58
2,3,Lisa Rinna,Rank (Strict Elimination),25.0,Safe,,5.0,13.22,4.73,17.49,12.29,10.84,12.58
2,3,Master P,Rank (Strict Elimination),14.0,Safe,,1.0,14.73,3.71,17.49,19.16,10.63,12.58
2,3,Stacy Keibler,Rank (Strict Elimination),27.0,Safe,,7.5,20.72,5.72,17.49,11.98,10.79,12.58
2,3,Tia Carrere,Rank (Strict Elimination),26.0,Safe,,6.0,9.74,3.94,17.49,12.01,10.84,12.58
2,4,Drew Lachey,Rank (Strict Elimination),28.0,Safe,,7.0,12.47,4.75,29.25,14.66,12.59,37.82
2,4,George Hamilton,Rank (Strict Elimination),21.0,Safe,,2.0,16.0,4.11,29.25,19.27,12.35,37.82
2,4,Jerry Rice,Rank (Strict Elimination),24.0,Safe,,3.0,15.28,4.66,29.25,16.49,12.43,37.82
2,4,Lisa Rinna,Rank (Strict Elimination),26.0,Safe,,5.5,14.33,4.93,29.25,14.79,12.58,37.82
2,4,Master P,Rank (Strict Elimination),8.0,Eliminated,,1.0,10.32,2.57,29.25,4.94,4.1,37.82
2,4,Stacy Keibler,Rank (Strict Elimination),26.0,Safe,,5.5,19.2,5.47,29.25,14.67,12.51,37.82
2,4,Tia Carrere,Rank (Strict Elimination),25.0,Safe,,4.0,12.39,4.59,29.25,15.17,12.5,37.82
2,5,Drew Lachey,Rank (Strict Elimination),27.0,Safe,,5.0,15.1,5.13,67.84,17.51,14.51,56.57
2,5,George Hamilton,Rank (Strict Elimination),24.0,Safe,,3.0,17.93,5.25,67.84,18.45,14.39,56.57
2,5,Jerry Rice,Rank (Strict Elimination),23.0,Safe,,2.0,18.22,5.03,67.84,20.88,14.55,56.57
2,5,Lisa Rinna,Rank (Strict Elimination),25.0,Safe,,4.0,16.46,5.24,67.84,17.65,14.48,56.57
2,5,Stacy Keibler,Rank (Strict Elimination),30.0,Safe,,6.0,19.69,5.58,67.84,17.35,14.53,56.57
2,5,Tia Carrere,Rank (Strict Elimination),22.0,Eliminated,,1.0,12.59,3.43,67.84,8.16,6.62,56.57
2,6,Drew Lachey,Rank (Strict Elimination),30.0,Safe,,4.5,18.5,5.61,42.84,20.49,16.54,43.15
2,6,George Hamilton,Rank (Strict Elimination),23.0,Eliminated,,1.5,15.97,3.51,42.84,8.4,6.87,43.15
2,6,Jerry Rice,Rank (Strict Elimination),23.0,Safe,,1.5,23.5,4.82,42.84,28.24,16.01,43.15
2,6,Lisa Rinna,Rank (Strict Elimination),27.0,Safe,,3.0,20.33,5.28,42.84,22.39,16.22,43.15
2,6,Stacy Keibler,Rank (Strict Elimination),30.0,Safe,,4.5,21.7,5.8,42.84,20.48,16.6,43.15
2,7,Drew Lachey,Rank (Strict Elimination),27.5,Safe,,3.5,24.1,6.04,47.48,27.82,19.57,41.68
2,7,Jerry Rice,Rank (Strict Elimination),20.5,Safe,,1.0,29.32,5.15,47.48,34.58,18.03,41.68
2,7,Lisa Rinna,Rank (Strict Elimination),26.5,Eliminated,,2.0,19.92,3.49,47.48,9.61,6.97,41.68
2,7,Stacy Keibler,Rank (Strict Elimination),27.5,Safe,,3.5,26.67,6.04,47.48,27.98,19.77,41.68
2,8,Drew Lachey,Rank (Strict Elimination),28.9998,Safe,,3.0,31.42,6.51,100.0,33.17,23.52,100.0
2,8,Jerry Rice,Rank (Strict Elimination),26.666600000000003,Safe,,1.0,35.27,6.7,100.0,33.46,23.65,100.0
2,8,Stacy Keibler,Rank (Strict Elimination),28.6665,Safe,,2.0,33.31,6.59,100.0,33.37,23.63,100.0
3,1,Emmitt Smith,Percentage (Judge% + Fan%),24.0,Safe,11.32,,5.59,3.23,63.6,9.58,8.73,32.63
3,1,Harry Hamlin,Percentage (Judge% + Fan%),17.0,Safe,8.02,,4.51,2.78,63.6,9.94,8.54,32.63
3,1,Jerry Springer,Percentage (Judge% + Fan%),16.0,Safe,7.55,,7.35,3.57,63.6,10.14,8.57,32.63
3,1,Joey Lawrence,Percentage (Judge% + Fan%),21.0,Safe,9.91,,9.34,4.08,63.6,9.57,8.59,32.63
3,1,Mario Lopez,Percentage (Judge% + Fan%),26.0,Safe,12.26,,13.73,4.87,63.6,9.66,8.78,32.63
3,1,Monique Coleman,Percentage (Judge% + Fan%),19.0,Safe,8.96,,4.77,2.94,63.6,9.69,8.68,32.63
3,1,Sara Evans,Percentage (Judge% + Fan%),15.0,Safe,7.08,,29.73,6.43,63.6,10.44,8.67,32.63
3,1,Shanna Moakler,Percentage (Judge% + Fan%),18.0,Safe,8.49,,8.49,3.91,63.6,9.89,8.69,32.63
3,1,Tucker Carlson,Percentage (Judge% + Fan%),12.0,Eliminated,5.66,,2.75,1.38,63.6,2.02,1.44,32.63
3,1,Vivica A. Fox,Percentage (Judge% + Fan%),22.0,Safe,10.38,,3.77,2.67,63.6,9.56,8.61,32.63
3,1,Willa Ford,Percentage (Judge% + Fan%),22.0,Safe,10.38,,9.95,4.21,63.6,9.52,8.63,32.63
3,2,Emmitt Smith,Percentage (Judge% + Fan%),24.0,Safe,10.43,,8.12,3.48,7.88,10.38,8.83,11.1
3,2,Harry Hamlin,Percentage (Judge% + Fan%),21.0,Safe,9.13,,8.24,3.19,7.88,11.56,8.88,11.1
3,2,Jerry Springer,Percentage (Judge% + Fan%),19.0,Safe,8.26,,9.84,3.51,7.88,12.53,8.89,11.1
3,2,Joey Lawrence,Percentage (Judge% + Fan%),29.0,Safe,12.61,,9.84,4.2,7.88,10.08,8.98,11.1
3,2,Mario Lopez,Percentage (Judge% + Fan%),21.0,Safe,9.13,,12.74,4.48,7.88,11.56,8.91,11.1
3,2,Monique Coleman,Percentage (Judge% + Fan%),26.0,Safe,11.3,,7.35,3.39,7.88,10.03,8.84,11.1
3,2,Sara Evans,Percentage (Judge% + Fan%),21.0,Safe,9.13,,22.39,5.83,7.88,11.53,8.85,11.1
3,2,Shanna Moakler,Percentage (Judge% + Fan%),22.0,Eliminated,9.57,,3.79,1.22,7.88,1.19,1.0,11.1
3,2,Vivica A. Fox,Percentage (Judge% + Fan%),24.0,Safe,10.43,,7.31,3.21,7.88,10.5,9.01,11.1
3,2,Willa Ford,Percentage (Judge% + Fan%),23.0,Safe,10.0,,10.38,4.03,7.88,10.64,8.91,11.1
3,3,Emmitt Smith,Percentage (Judge% + Fan%),19.0,Safe,9.18,,11.19,3.65,16.83,13.97,9.81,12.57
3,3,Harry Hamlin,Percentage (Judge% + Fan%),22.0,Eliminated,10.63,,4.81,1.48,16.83,1.46,1.2,12.57
3,3,Jerry Springer,Percentage (Judge% + Fan%),21.0,Safe,10.14,,11.45,3.92,16.83,12.89,9.6,12.57
3,3,Joey Lawrence,Percentage (Judge% + Fan%),22.0,Safe,10.63,,11.35,4.08,16.83,12.65,9.84,12.57
3,3,Mario Lopez,Percentage (Judge% + Fan%),22.0,Safe,10.63,,12.73,4.39,16.83,12.5,9.68,12.57
3,3,Monique Coleman,Percentage (Judge% + Fan%),27.0,Safe,13.04,,9.29,3.87,16.83,11.18,9.92,12.57
3,3,Sara Evans,Percentage (Judge% + Fan%),25.0,Safe,12.08,,18.43,5.43,16.83,11.53,9.84,12.57
3,3,Vivica A. Fox,Percentage (Judge% + Fan%),27.0,Safe,13.04,,9.25,3.83,16.83,11.23,9.87,12.57
3,3,Willa Ford,Percentage (Judge% + Fan%),22.0,Safe,10.63,,11.51,4.07,16.83,12.6,9.73,12.57
3,4,Emmitt Smith,Percentage (Judge% + Fan%),24.0,Safe,12.12,,12.94,4.23,21.96,14.19,10.88,13.15
3,4,Jerry Springer,Percentage (Judge% + Fan%),22.0,Safe,11.11,,13.39,4.13,21.96,15.18,10.81,13.15
3,4,Joey Lawrence,Percentage (Judge% + Fan%),27.0,Safe,13.64,,12.53,4.36,21.96,12.84,10.65,13.15
3,4,Mario Lopez,Percentage (Judge% + Fan%),29.0,Safe,14.65,,13.19,4.59,21.96,12.66,10.91,13.15
3,4,Monique Coleman,Percentage (Judge% + Fan%),24.0,Safe,12.12,,12.02,3.93,21.96,14.18,10.72,13.15
3,4,Sara Evans,Percentage (Judge% + Fan%),20.0,Safe,10.1,,17.23,4.96,21.96,16.35,10.84,13.15
3,4,Vivica A. Fox,Percentage (Judge% + Fan%),24.0,Eliminated,12.12,,6.1,1.73,21.96,1.74,1.43,13.15
3,4,Willa Ford,Percentage (Judge% + Fan%),28.0,Safe,14.14,,12.61,4.43,21.96,12.87,10.98,13.15
3,5,Emmitt Smith,Percentage (Judge% + Fan%),27.0,Safe,14.92,,14.84,4.42,12.84,15.69,11.65,10.88
3,5,Jerry Springer,Percentage (Judge% + Fan%),24.0,Safe,13.26,,15.7,4.25,12.84,17.35,11.74,10.88
3,5,Joey Lawrence,Percentage (Judge% + Fan%),25.0,Safe,13.81,,15.15,4.19,12.84,16.57,11.56,10.88
3,5,Mario Lopez,Percentage (Judge% + Fan%),27.0,Safe,14.92,,15.0,4.4,12.84,15.74,11.69,10.88
3,5,Monique Coleman,Percentage (Judge% + Fan%),27.0,Safe,14.92,,14.39,4.28,12.84,15.5,11.68,10.88
3,5,Sara Evans,Percentage (Judge% + Fan%),24.0,Safe,13.26,,17.46,4.72,12.84,17.17,11.66,10.88
3,5,Willa Ford,Percentage (Judge% + Fan%),27.0,Eliminated,14.92,,7.45,1.78,12.84,1.97,1.7,10.88
3,6,Emmitt Smith,Percentage (Judge% + Fan%),25.0,Safe,21.19,,19.86,5.59,100.0,20.11,16.44,100.0
3,6,Jerry Springer,Percentage (Judge% + Fan%),18.0,Safe,15.25,,20.54,5.68,100.0,20.08,16.44,100.0
3,6,Joey Lawrence,Percentage (Judge% + Fan%),24.0,Safe,20.34,,20.12,5.6,100.0,19.83,16.26,100.0
3,6,Mario Lopez,Percentage (Judge% + Fan%),28.0,Safe,23.73,,19.99,5.61,100.0,20.0,16.33,100.0
3,6,Monique Coleman,Percentage (Judge% + Fan%),23.0,Safe,19.49,,19.49,5.56,100.0,19.98,16.33,100.0
3,7,Emmitt Smith,Percentage (Judge% + Fan%),28.5,Safe,21.11,,21.06,5.1,35.07,23.55,17.04,31.11
3,7,Jerry Springer,Percentage (Judge% + Fan%),23.0,Eliminated,17.04,,15.2,2.89,35.07,4.96,3.74,31.11
3,7,Joey Lawrence,Percentage (Judge% + Fan%),28.5,Safe,21.11,,21.26,5.17,35.07,23.65,17.13,31.11
3,7,Mario Lopez,Percentage (Judge% + Fan%),28.0,Safe,20.74,,21.32,5.09,35.07,23.82,16.98,31.11
3,7,Monique Coleman,Percentage (Judge% + Fan%),27.0,Safe,20.0,,21.16,4.96,35.07,24.01,16.96,31.11
3,8,Emmitt Smith,Percentage (Judge% + Fan%),27.0,Safe,24.77,,27.26,5.02,28.86,31.65,18.8,27.13
3,8,Joey Lawrence,Percentage (Judge% + Fan%),27.0,Safe,24.77,,27.34,5.08,28.86,31.36,18.7,27.13
3,8,Mario Lopez,Percentage (Judge% + Fan%),28.5,Safe,26.15,,26.82,5.22,28.86,30.54,18.87,27.13
3,8,Monique Coleman,Percentage (Judge% + Fan%),26.5,Eliminated,24.31,,18.58,3.04,28.86,6.45,4.99,27.13
3,9,Emmitt Smith,Percentage (Judge% + Fan%),29.5,Safe,33.33,,33.43,6.58,100.0,33.26,23.55,100.0
3,9,Joey Lawrence,Percentage (Judge% + Fan%),29.5,Safe,33.33,,33.44,6.58,100.0,33.4,23.5,100.0
3,9,Mario Lopez,Percentage (Judge% + Fan%),29.5,Safe,33.33,,33.12,6.56,100.0,33.34,23.46,100.0
3,10,Emmitt Smith,Percentage (Judge% + Fan%),29.666600000000003,Safe,50.0,,50.26,6.99,100.0,50.02,28.79,100.0
3,10,Mario Lopez,Percentage (Judge% + Fan%),29.666600000000003,Safe,50.0,,49.74,6.99,100.0,49.98,28.79,100.0
4,1,Apolo Anton Ohno,Percentage (Judge% + Fan%),21.0,Safe,10.19,,7.96,3.79,100.0,9.07,8.28,100.0
4,1,Billy Ray Cyrus,Percentage (Judge% + Fan%),13.0,Safe,6.31,,11.22,4.41,100.0,9.08,8.29,100.0
4,1,Clyde Drexler,Percentage (Judge% + Fan%),16.0,Safe,7.77,,5.34,3.14,100.0,9.06,8.31,100.0
4,1,Heather Mills,Percentage (Judge% + Fan%),18.0,Safe,8.74,,21.97,5.8,100.0,9.1,8.3,100.0
4,1,Ian Ziering,Percentage (Judge% + Fan%),21.0,Safe,10.19,,7.46,3.7,100.0,9.12,8.32,100.0
4,1,Joey Fatone,Percentage (Judge% + Fan%),24.0,Safe,11.65,,8.51,3.92,100.0,9.12,8.3,100.0
4,1,John Ratzenberger,Percentage (Judge% + Fan%),17.0,Safe,8.25,,5.07,3.08,100.0,9.07,8.33,100.0
4,1,Laila Ali,Percentage (Judge% + Fan%),23.0,Safe,11.17,,10.83,4.36,100.0,9.1,8.33,100.0
4,1,Leeza Gibbons,Percentage (Judge% + Fan%),15.0,Safe,7.28,,6.76,3.51,100.0,9.09,8.3,100.0
4,1,Paulina Porizkova,Percentage (Judge% + Fan%),19.0,Safe,9.22,,7.97,3.79,100.0,9.13,8.35,100.0
4,1,Shandi Finnessey,Percentage (Judge% + Fan%),19.0,Safe,9.22,,6.92,3.55,100.0,9.06,8.31,100.0
4,2,Apolo Anton Ohno,Percentage (Judge% + Fan%),26.0,Safe,10.61,,8.0,3.76,5.36,9.29,8.36,11.0
4,2,Billy Ray Cyrus,Percentage (Judge% + Fan%),21.0,Safe,8.57,,11.21,4.21,5.36,10.09,8.27,11.0
4,2,Clyde Drexler,Percentage (Judge% + Fan%),18.0,Safe,7.35,,7.4,2.89,5.36,11.37,8.28,11.0
4,2,Heather Mills,Percentage (Judge% + Fan%),24.0,Safe,9.8,,21.88,5.79,5.36,9.34,8.22,11.0
4,2,Ian Ziering,Percentage (Judge% + Fan%),22.0,Safe,8.98,,7.84,3.52,5.36,9.78,8.28,11.0
4,2,Joey Fatone,Percentage (Judge% + Fan%),24.0,Safe,9.8,,8.47,3.75,5.36,9.43,8.3,11.0
4,2,John Ratzenberger,Percentage (Judge% + Fan%),21.0,Safe,8.57,,6.29,2.81,5.36,10.02,8.12,11.0
4,2,Laila Ali,Percentage (Judge% + Fan%),27.0,Safe,11.02,,10.86,4.29,5.36,9.0,8.17,11.0
4,2,Leeza Gibbons,Percentage (Judge% + Fan%),21.0,Safe,8.57,,7.5,3.33,5.36,10.08,8.11,11.0
4,2,Paulina Porizkova,Percentage (Judge% + Fan%),21.0,Eliminated,8.57,,2.85,1.06,5.36,1.03,0.86,11.0
4,2,Shandi Finnessey,Percentage (Judge% + Fan%),20.0,Safe,8.16,,7.7,3.25,5.36,10.57,8.26,11.0
4,3,Apolo Anton Ohno,Percentage (Judge% + Fan%),23.0,Safe,10.55,,9.33,3.86,11.75,10.46,8.95,11.33
4,3,Billy Ray Cyrus,Percentage (Judge% + Fan%),21.0,Safe,9.63,,11.23,4.18,11.75,11.07,8.79,11.33
4,3,Clyde Drexler,Percentage (Judge% + Fan%),16.0,Safe,7.34,,10.59,3.42,11.75,13.51,9.1,11.33
4,3,Heather Mills,Percentage (Judge% + Fan%),24.0,Safe,11.01,,17.37,5.26,11.75,10.2,8.87,11.33
4,3,Ian Ziering,Percentage (Judge% + Fan%),24.0,Safe,11.01,,9.1,3.84,11.75,10.16,8.83,11.33
4,3,Joey Fatone,Percentage (Judge% + Fan%),24.0,Safe,11.01,,9.46,3.93,11.75,10.29,9.0,11.33
4,3,John Ratzenberger,Percentage (Judge% + Fan%),20.0,Safe,9.17,,9.01,3.43,11.75,11.69,9.01,11.33
4,3,Laila Ali,Percentage (Judge% + Fan%),21.0,Safe,9.63,,11.08,4.15,11.75,11.16,8.99,11.33
4,3,Leeza Gibbons,Percentage (Judge% + Fan%),24.0,Safe,11.01,,8.92,3.83,11.75,10.3,8.87,11.33
4,3,Shandi Finnessey,Percentage (Judge% + Fan%),21.0,Eliminated,9.63,,3.91,1.29,11.75,1.17,0.95,11.33
4,4,Apolo Anton Ohno,Percentage (Judge% + Fan%),26.0,Safe,13.68,,10.37,4.22,29.83,11.46,10.09,23.62
4,4,Billy Ray Cyrus,Percentage (Judge% + Fan%),21.0,Safe,11.05,,11.79,4.36,29.83,12.05,10.14,23.62
4,4,Clyde Drexler,Percentage (Judge% + Fan%),15.0,Safe,7.89,,12.4,3.97,29.83,14.03,10.05,23.62
4,4,Heather Mills,Percentage (Judge% + Fan%),23.0,Safe,12.11,,15.41,5.02,29.83,11.72,10.17,23.62
4,4,Ian Ziering,Percentage (Judge% + Fan%),24.0,Safe,12.63,,10.34,4.14,29.83,11.63,10.14,23.62
4,4,Joey Fatone,Percentage (Judge% + Fan%),28.0,Safe,14.74,,10.47,4.29,29.83,11.49,10.18,23.62
4,4,John Ratzenberger,Percentage (Judge% + Fan%),16.0,Safe,8.42,,11.54,3.88,29.83,13.54,10.17,23.62
4,4,Laila Ali,Percentage (Judge% + Fan%),21.0,Safe,11.05,,11.69,4.32,29.83,11.89,10.17,23.62
4,4,Leeza Gibbons,Percentage (Judge% + Fan%),16.0,Eliminated,8.42,,6.0,1.86,29.83,2.19,1.66,23.62
4,5,Apolo Anton Ohno,Percentage (Judge% + Fan%),30.0,Safe,17.05,,11.78,4.52,41.43,13.36,11.58,37.14
4,5,Billy Ray Cyrus,Percentage (Judge% + Fan%),17.0,Safe,9.66,,13.81,4.35,41.43,14.85,11.57,37.14
4,5,Clyde Drexler,Percentage (Judge% + Fan%),13.0,Eliminated,7.39,,9.03,2.39,41.43,3.36,2.44,37.14
4,5,Heather Mills,Percentage (Judge% + Fan%),21.0,Safe,11.93,,15.27,4.9,41.43,13.82,11.54,37.14
4,5,Ian Ziering,Percentage (Judge% + Fan%),24.0,Safe,13.64,,11.98,4.39,41.43,13.5,11.55,37.14
4,5,Joey Fatone,Percentage (Judge% + Fan%),25.0,Safe,14.2,,11.97,4.47,41.43,13.46,11.58,37.14
4,5,John Ratzenberger,Percentage (Judge% + Fan%),18.0,Safe,10.23,,13.48,4.33,41.43,14.41,11.47,37.14
4,5,Laila Ali,Percentage (Judge% + Fan%),28.0,Safe,15.91,,12.68,4.65,41.43,13.24,11.56,37.14
4,6,Apolo Anton Ohno,Percentage (Judge% + Fan%),28.0,Safe,16.47,,13.99,4.51,10.45,14.95,12.29,16.79
4,6,Billy Ray Cyrus,Percentage (Judge% + Fan%),21.0,Safe,12.35,,16.58,4.36,10.45,17.8,12.14,16.79
4,6,Heather Mills,Percentage (Judge% + Fan%),23.0,Eliminated,13.53,,8.69,1.88,10.45,2.4,1.91,16.79
4,6,Ian Ziering,Percentage (Judge% + Fan%),24.0,Safe,14.12,,14.95,4.28,10.45,16.14,12.11,16.79
4,6,Joey Fatone,Percentage (Judge% + Fan%),27.0,Safe,15.88,,14.27,4.48,10.45,14.94,12.1,16.79
4,6,John Ratzenberger,Percentage (Judge% + Fan%),19.0,Safe,11.18,,17.03,4.14,10.45,19.11,12.17,16.79
4,6,Laila Ali,Percentage (Judge% + Fan%),28.0,Safe,16.47,,14.49,4.55,10.45,14.66,12.11,16.79
4,7,Apolo Anton Ohno,Percentage (Judge% + Fan%),27.0,Safe,17.48,,16.94,4.67,20.75,18.81,14.23,24.31
4,7,Billy Ray Cyrus,Percentage (Judge% + Fan%),19.0,Safe,12.3,,20.46,4.43,20.75,23.15,14.26,24.31
4,7,Ian Ziering,Percentage (Judge% + Fan%),27.0,Safe,17.48,,17.48,4.79,20.75,18.65,14.32,24.31
4,7,Joey Fatone,Percentage (Judge% + Fan%),29.5,Safe,19.09,,16.75,4.91,20.75,17.96,14.27,24.31
4,7,John Ratzenberger,Percentage (Judge% + Fan%),22.5,Eliminated,14.56,,11.58,2.36,20.75,3.58,2.7,24.31
4,7,Laila Ali,Percentage (Judge% + Fan%),29.5,Safe,19.09,,16.78,4.82,20.75,17.85,14.28,24.31
4,8,Apolo Anton Ohno,Percentage (Judge% + Fan%),29.0,Safe,23.11,,20.34,5.31,38.01,22.73,17.18,37.38
4,8,Billy Ray Cyrus,Percentage (Judge% + Fan%),19.0,Eliminated,15.14,,16.67,3.07,38.01,5.8,4.17,37.38
4,8,Ian Ziering,Percentage (Judge% + Fan%),23.5,Safe,18.73,,21.86,4.95,38.01,24.79,17.23,37.38
4,8,Joey Fatone,Percentage (Judge% + Fan%),27.5,Safe,21.91,,20.48,5.16,38.01,23.19,17.18,37.38
4,8,Laila Ali,Percentage (Judge% + Fan%),26.5,Safe,21.12,,20.65,5.11,38.01,23.49,17.24,37.38
4,9,Apolo Anton Ohno,Percentage (Judge% + Fan%),29.5,Safe,24.89,,27.17,4.96,24.04,31.44,18.54,26.65
4,9,Ian Ziering,Percentage (Judge% + Fan%),29.0,Eliminated,24.47,,18.69,2.96,24.04,6.4,4.93,26.65
4,9,Joey Fatone,Percentage (Judge% + Fan%),30.0,Safe,25.32,,27.08,5.08,24.04,31.15,18.67,26.65
4,9,Laila Ali,Percentage (Judge% + Fan%),30.0,Safe,25.32,,27.06,5.08,24.04,31.01,18.61,26.65
4,10,Apolo Anton Ohno,Percentage (Judge% + Fan%),29.3332,Safe,33.98,,33.39,6.61,100.0,33.42,23.57,100.0
