Season,Week,Celebrity,Rule_Mode,Judge_Total_Score_Raw,Actual_Result,Judge_Percent,Judge_Rank_Points,Est_Fan%_Mean_Bayesian,Est_Fan%_Std_Bayesian,Acceptance_Rate%_Bayesian,Est_Fan%_Mean_Uniform,Est_Fan%_Std_Uniform,Acceptance_Rate%_Uniform
1,5,Kelly Monaco,Rank (Strict Elimination),23.5,Safe,,2.0,27.41,13.47,100.0,33.43,23.56,100.0
1,6,John O'Hurley,Rank (Strict Elimination),27.0,Safe,,1.0,57.31,14.89,100.0,49.97,28.88,100.0
1,6,Kelly Monaco,Rank (Strict Elimination),27.5,Safe,,2.0,42.69,14.89,100.0,50.03,28.88,100.0
2,1,Drew Lachey,Rank (Strict Elimination),24.0,Safe,,10.0,7.25,7.81,41.9,10.12,9.01,23.05
2,1,George Hamilton,Rank (Strict Elimination),18.0,Safe,,3.0,9.76,8.57,41.9,12.14,9.03,23.05
2,1,Giselle Fernandez,Rank (Strict Elimination),23.0,Safe,,8.5,5.61,7.0,41.9,10.11,8.98,23.05
2,1,Jerry Rice,Rank (Strict Elimination),21.0,Safe,,6.0,9.12,8.73,41.9,10.24,9.13,23.05
2,1,Kenny Mayne,Rank (Strict Elimination),13.0,Eliminated,,2.0,0.92,1.31,41.9,2.32,1.98,23.05
2,1,Lisa Rinna,Rank (Strict Elimination),19.0,Safe,,4.0,14.44,10.56,41.9,10.9,8.99,23.05
2,1,Master P,Rank (Strict Elimination),12.0,Safe,,1.0,9.9,8.15,41.9,13.58,9.04,23.05
2,1,Stacy Keibler,Rank (Strict Elimination),22.0,Safe,,7.0,33.58,14.24,41.9,10.11,9.1,23.05
2,1,Tatum O'Neal,Rank (Strict Elimination),23.0,Safe,,8.5,3.96,5.85,41.9,10.05,9.11,23.05
2,1,Tia Carrere,Rank (Strict Elimination),20.0,Safe,,5.0,5.44,6.76,41.9,10.44,9.05,23.05
2,2,Drew Lachey,Rank (Strict Elimination),27.0,Safe,,8.0,9.09,8.62,50.79,11.43,10.06,32.79
2,2,George Hamilton,Rank (Strict Elimination),22.0,Safe,,4.5,10.86,9.25,50.79,11.94,9.99,32.79
2,2,Giselle Fernandez,Rank (Strict Elimination),24.0,Safe,,7.0,8.06,8.2,50.79,11.46,10.0,32.79
2,2,Jerry Rice,Rank (Strict Elimination),23.0,Safe,,6.0,10.16,9.03,50.79,11.48,10.05,32.79
2,2,Lisa Rinna,Rank (Strict Elimination),20.0,Safe,,3.0,13.97,10.1,50.79,12.87,9.99,32.79
2,2,Master P,Rank (Strict Elimination),16.0,Safe,,1.0,12.48,9.23,50.79,14.24,9.9,32.79
2,2,Stacy Keibler,Rank (Strict Elimination),29.0,Safe,,9.0,24.92,13.03,50.79,11.5,10.0,32.79
2,2,Tatum O'Neal,Rank (Strict Elimination),17.0,Eliminated,,2.0,2.16,2.18,50.79,3.15,2.59,32.79
2,2,Tia Carrere,Rank (Strict Elimination),22.0,Safe,,4.5,8.3,8.27,50.79,11.94,9.97,32.79
2,3,Drew Lachey,Rank (Strict Elimination),27.0,Safe,,7.5,9.92,8.92,16.17,11.72,10.51,12.58
2,3,George Hamilton,Rank (Strict Elimination),22.0,Safe,,3.5,12.48,9.4,16.17,13.7,10.71,12.58
2,3,Giselle Fernandez,Rank (Strict Elimination),22.0,Eliminated,,3.5,2.49,2.12,16.17,2.56,2.19,12.58
2,3,Jerry Rice,Rank (Strict Elimination),19.0,Safe,,2.0,14.75,9.16,16.17,16.46,10.81,12.58
2,3,Lisa Rinna,Rank (Strict Elimination),25.0,Safe,,5.0,13.02,10.01,16.17,12.37,10.76,12.58
2,3,Master P,Rank (Strict Elimination),14.0,Safe,,1.0,18.42,9.53,16.17,19.51,10.82,12.58
2,3,Stacy Keibler,Rank (Strict Elimination),27.0,Safe,,7.5,19.45,12.13,16.17,11.85,10.82,12.58
2,3,Tia Carrere,Rank (Strict Elimination),26.0,Safe,,6.0,9.47,8.77,16.17,11.82,10.68,12.58
2,4,Drew Lachey,Rank (Strict Elimination),28.0,Safe,,7.0,12.19,10.01,28.37,14.7,12.54,38.0
2,4,George Hamilton,Rank (Strict Elimination),21.0,Safe,,2.0,18.78,9.98,28.37,19.23,12.31,38.0
2,4,Jerry Rice,Rank (Strict Elimination),24.0,Safe,,3.0,17.11,10.48,28.37,16.55,12.5,38.0
2,4,Lisa Rinna,Rank (Strict Elimination),26.0,Safe,,5.5,14.27,10.58,28.37,14.63,12.47,38.0
2,4,Master P,Rank (Strict Elimination),8.0,Eliminated,,1.0,6.88,4.13,28.37,4.96,4.12,38.0
2,4,Stacy Keibler,Rank (Strict Elimination),26.0,Safe,,5.5,18.12,11.49,28.37,14.74,12.59,38.0
2,4,Tia Carrere,Rank (Strict Elimination),25.0,Safe,,4.0,12.65,9.79,28.37,15.19,12.46,38.0
2,5,Drew Lachey,Rank (Strict Elimination),27.0,Safe,,5.0,14.86,10.95,64.26,17.33,14.52,56.42
2,5,George Hamilton,Rank (Strict Elimination),24.0,Safe,,3.0,20.0,11.8,64.26,18.54,14.42,56.42
2,5,Jerry Rice,Rank (Strict Elimination),23.0,Safe,,2.0,20.66,11.52,64.26,20.93,14.51,56.42
2,5,Lisa Rinna,Rank (Strict Elimination),25.0,Safe,,4.0,16.43,11.27,64.26,17.61,14.44,56.42
2,5,Stacy Keibler,Rank (Strict Elimination),30.0,Safe,,6.0,18.88,11.94,64.26,17.36,14.45,56.42
2,5,Tia Carrere,Rank (Strict Elimination),22.0,Eliminated,,1.0,9.17,5.9,64.26,8.22,6.69,56.42
2,6,Drew Lachey,Rank (Strict Elimination),30.0,Safe,,4.5,18.14,11.74,42.56,20.64,16.67,43.34
2,6,George Hamilton,Rank (Strict Elimination),23.0,Eliminated,,1.5,11.91,6.23,42.56,8.37,6.87,43.34
2,6,Jerry Rice,Rank (Strict Elimination),23.0,Safe,,1.5,27.93,11.4,42.56,28.28,15.99,43.34
2,6,Lisa Rinna,Rank (Strict Elimination),27.0,Safe,,3.0,21.04,11.62,42.56,22.26,16.29,43.34
2,6,Stacy Keibler,Rank (Strict Elimination),30.0,Safe,,4.5,20.99,12.42,42.56,20.46,16.63,43.34
2,7,Drew Lachey,Rank (Strict Elimination),27.5,Safe,,3.5,24.47,12.83,46.8,27.73,19.62,41.73
2,7,Jerry Rice,Rank (Strict Elimination),20.5,Safe,,1.0,34.44,12.01,46.8,34.64,18.12,41.73
2,7,Lisa Rinna,Rank (Strict Elimination),26.5,Eliminated,,2.0,14.33,6.13,46.8,9.54,6.93,41.73
2,7,Stacy Keibler,Rank (Strict Elimination),27.5,Safe,,3.5,26.77,13.04,46.8,28.09,19.8,41.73
2,8,Drew Lachey,Rank (Strict Elimination),28.9998,Safe,,3.0,30.48,13.89,100.0,33.3,23.54,100.0
2,8,Jerry Rice,Rank (Strict Elimination),26.666600000000003,Safe,,1.0,37.47,14.58,100.0,33.34,23.53,100.0
2,8,Stacy Keibler,Rank (Strict Elimination),28.6665,Safe,,2.0,32.05,14.05,100.0,33.36,23.51,100.0
3,1,Emmitt Smith,Percentage (Judge% + Fan%),24.0,Safe,11.32,,5.66,7.07,60.85,9.5,8.61,32.49
3,1,Harry Hamlin,Percentage (Judge% + Fan%),17.0,Safe,8.02,,4.46,6.24,60.85,10.01,8.64,32.49
3,1,Jerry Springer,Percentage (Judge% + Fan%),16.0,Safe,7.55,,7.66,8.04,60.85,10.17,8.65,32.49
3,1,Joey Lawrence,Percentage (Judge% + Fan%),21.0,Safe,9.91,,9.52,8.94,60.85,9.62,8.76,32.49
3,1,Mario Lopez,Percentage (Judge% + Fan%),26.0,Safe,12.26,,14.0,10.57,60.85,9.52,8.65,32.49
3,1,Monique Coleman,Percentage (Judge% + Fan%),19.0,Safe,8.96,,4.83,6.53,60.85,9.69,8.59,32.49
3,1,Sara Evans,Percentage (Judge% + Fan%),15.0,Safe,7.08,,30.3,13.98,60.85,10.48,8.76,32.49
3,1,Shanna Moakler,Percentage (Judge% + Fan%),18.0,Safe,8.49,,8.69,8.55,60.85,9.75,8.57,32.49
3,1,Tucker Carlson,Percentage (Judge% + Fan%),12.0,Eliminated,5.66,,0.92,1.01,60.85,2.02,1.45,32.49
3,1,Vivica A. Fox,Percentage (Judge% + Fan%),22.0,Safe,10.38,,3.8,5.87,60.85,9.59,8.72,32.49
3,1,Willa Ford,Percentage (Judge% + Fan%),22.0,Safe,10.38,,10.16,9.23,60.85,9.64,8.67,32.49
3,2,Emmitt Smith,Percentage (Judge% + Fan%),24.0,Safe,10.43,,7.98,7.84,10.6,10.51,8.9,11.15
3,2,Harry Hamlin,Percentage (Judge% + Fan%),21.0,Safe,9.13,,9.05,7.95,10.6,11.51,8.89,11.15
3,2,Jerry Springer,Percentage (Judge% + Fan%),19.0,Safe,8.26,,11.36,8.59,10.6,12.39,8.81,11.15
3,2,Joey Lawrence,Percentage (Judge% + Fan%),29.0,Safe,12.61,,9.93,9.07,10.6,9.98,8.99,11.15
3,2,Mario Lopez,Percentage (Judge% + Fan%),21.0,Safe,9.13,,13.26,9.77,10.6,11.58,9.02,11.15
3,2,Monique Coleman,Percentage (Judge% + Fan%),26.0,Safe,11.3,,7.24,7.75,10.6,10.09,8.73,11.15
3,2,Sara Evans,Percentage (Judge% + Fan%),21.0,Safe,9.13,,22.3,12.36,10.6,11.62,9.05,11.15
3,2,Shanna Moakler,Percentage (Judge% + Fan%),22.0,Eliminated,9.57,,0.95,0.86,10.6,1.2,1.0,11.15
3,2,Vivica A. Fox,Percentage (Judge% + Fan%),24.0,Safe,10.43,,6.98,7.46,10.6,10.56,9.02,11.15
3,2,Willa Ford,Percentage (Judge% + Fan%),23.0,Safe,10.0,,10.93,9.05,10.6,10.55,8.75,11.15
3,3,Emmitt Smith,Percentage (Judge% + Fan%),19.0,Safe,9.18,,12.54,8.94,14.45,13.96,9.82,12.82
3,3,Harry Hamlin,Percentage (Judge% + Fan%),22.0,Eliminated,10.63,,1.43,1.18,14.45,1.47,1.22,12.82
3,3,Jerry Springer,Percentage (Judge% + Fan%),21.0,Safe,10.14,,12.7,9.21,14.45,12.88,9.81,12.82
3,3,Joey Lawrence,Percentage (Judge% + Fan%),22.0,Safe,10.63,,11.68,9.12,14.45,12.55,9.83,12.82
3,3,Mario Lopez,Percentage (Judge% + Fan%),22.0,Safe,10.63,,13.4,9.8,14.45,12.49,9.88,12.82
3,3,Monique Coleman,Percentage (Judge% + Fan%),27.0,Safe,13.04,,9.07,8.61,14.45,11.16,9.72,12.82
3,3,Sara Evans,Percentage (Judge% + Fan%),25.0,Safe,12.08,,18.04,11.5,14.45,11.53,9.86,12.82
3,3,Vivica A. Fox,Percentage (Judge% + Fan%),27.0,Safe,13.04,,8.85,8.4,14.45,11.47,9.91,12.82
3,3,Willa Ford,Percentage (Judge% + Fan%),22.0,Safe,10.63,,12.28,9.39,14.45,12.49,9.82,12.82
3,4,Emmitt Smith,Percentage (Judge% + Fan%),24.0,Safe,12.12,,14.04,9.91,19.92,14.11,10.61,13.3
3,4,Jerry Springer,Percentage (Judge% + Fan%),22.0,Safe,11.11,,14.85,9.75,19.92,15.13,10.72,13.3
3,4,Joey Lawrence,Percentage (Judge% + Fan%),27.0,Safe,13.64,,12.73,9.75,19.92,13.16,10.88,13.3
3,4,Mario Lopez,Percentage (Judge% + Fan%),29.0,Safe,14.65,,13.29,9.96,19.92,12.56,10.63,13.3
3,4,Monique Coleman,Percentage (Judge% + Fan%),24.0,Safe,12.12,,12.36,9.13,19.92,14.25,10.83,13.3
3,4,Sara Evans,Percentage (Judge% + Fan%),20.0,Safe,10.1,,18.0,10.7,19.92,16.08,10.74,13.3
3,4,Vivica A. Fox,Percentage (Judge% + Fan%),24.0,Eliminated,12.12,,1.96,1.54,19.92,1.77,1.45,13.3
3,4,Willa Ford,Percentage (Judge% + Fan%),28.0,Safe,14.14,,12.78,9.78,19.92,12.94,10.9,13.3
3,5,Emmitt Smith,Percentage (Judge% + Fan%),27.0,Safe,14.92,,15.76,10.01,13.32,15.61,11.75,10.89
3,5,Jerry Springer,Percentage (Judge% + Fan%),24.0,Safe,13.26,,17.0,9.88,13.32,17.27,11.69,10.89
3,5,Joey Lawrence,Percentage (Judge% + Fan%),25.0,Safe,13.81,,15.76,9.55,13.32,16.61,11.73,10.89
3,5,Mario Lopez,Percentage (Judge% + Fan%),27.0,Safe,14.92,,15.22,9.76,13.32,15.64,11.71,10.89
3,5,Monique Coleman,Percentage (Judge% + Fan%),27.0,Safe,14.92,,14.95,9.81,13.32,15.67,11.8,10.89
3,5,Sara Evans,Percentage (Judge% + Fan%),24.0,Safe,13.26,,18.56,10.55,13.32,17.28,11.63,10.89
3,5,Willa Ford,Percentage (Judge% + Fan%),27.0,Eliminated,14.92,,2.74,1.9,13.32,1.93,1.69,10.89
3,6,Emmitt Smith,Percentage (Judge% + Fan%),25.0,Safe,21.19,,20.03,12.07,100.0,19.83,16.23,100.0
3,6,Jerry Springer,Percentage (Judge% + Fan%),18.0,Safe,15.25,,20.94,12.25,100.0,20.09,16.38,100.0
3,6,Joey Lawrence,Percentage (Judge% + Fan%),24.0,Safe,20.34,,20.03,12.11,100.0,20.02,16.34,100.0
3,6,Mario Lopez,Percentage (Judge% + Fan%),28.0,Safe,23.73,,19.61,11.96,100.0,20.0,16.36,100.0
3,6,Monique Coleman,Percentage (Judge% + Fan%),23.0,Safe,19.49,,19.39,11.96,100.0,20.07,16.39,100.0
3,7,Emmitt Smith,Percentage (Judge% + Fan%),28.5,Safe,21.11,,22.78,11.79,28.03,23.46,17.01,30.96
3,7,Jerry Springer,Percentage (Judge% + Fan%),23.0,Eliminated,17.04,,8.6,4.08,28.03,4.96,3.75,30.96
3,7,Joey Lawrence,Percentage (Judge% + Fan%),28.5,Safe,21.11,,22.99,11.91,28.03,23.7,17.11,30.96
3,7,Mario Lopez,Percentage (Judge% + Fan%),28.0,Safe,20.74,,22.8,11.72,28.03,23.62,16.95,30.96
3,7,Monique Coleman,Percentage (Judge% + Fan%),27.0,Safe,20.0,,22.82,11.69,28.03,24.26,17.06,30.96
3,8,Emmitt Smith,Percentage (Judge% + Fan%),27.0,Safe,24.77,,29.67,11.8,27.12,31.48,18.65,26.82
3,8,Joey Lawrence,Percentage (Judge% + Fan%),27.0,Safe,24.77,,29.75,11.74,27.12,31.66,18.71,26.82
3,8,Mario Lopez,Percentage (Judge% + Fan%),28.5,Safe,26.15,,28.97,11.87,27.12,30.43,18.77,26.82
3,8,Monique Coleman,Percentage (Judge% + Fan%),26.5,Eliminated,24.31,,11.6,4.89,27.12,6.43,4.97,26.82
3,9,Emmitt Smith,Percentage (Judge% + Fan%),29.5,Safe,33.33,,33.47,14.21,100.0,33.2,23.64,100.0
3,9,Joey Lawrence,Percentage (Judge% + Fan%),29.5,Safe,33.33,,33.59,14.24,100.0,33.37,23.56,100.0
3,9,Mario Lopez,Percentage (Judge% + Fan%),29.5,Safe,33.33,,32.95,14.15,100.0,33.43,23.6,100.0
3,10,Emmitt Smith,Percentage (Judge% + Fan%),29.666600000000003,Safe,50.0,,50.4,15.13,100.0,50.11,28.81,100.0
3,10,Mario Lopez,Percentage (Judge% + Fan%),29.666600000000003,Safe,50.0,,49.6,15.13,100.0,49.89,28.81,100.0
4,1,Apolo Anton Ohno,Percentage (Judge% + Fan%),21.0,Safe,10.19,,7.94,8.14,100.0,9.1,8.31,100.0
4,1,Billy Ray Cyrus,Percentage (Judge% + Fan%),13.0,Safe,6.31,,11.2,9.49,100.0,9.11,8.35,100.0
4,1,Clyde Drexler,Percentage (Judge% + Fan%),16.0,Safe,7.77,,5.34,6.8,100.0,9.08,8.29,100.0
4,1,Heather Mills,Percentage (Judge% + Fan%),18.0,Safe,8.74,,21.99,12.43,100.0,9.09,8.32,100.0
4,1,Ian Ziering,Percentage (Judge% + Fan%),21.0,Safe,10.19,,7.47,7.93,100.0,9.08,8.32,100.0
4,1,Joey Fatone,Percentage (Judge% + Fan%),24.0,Safe,11.65,,8.49,8.4,100.0,9.07,8.28,100.0
4,1,John Ratzenberger,Percentage (Judge% + Fan%),17.0,Safe,8.25,,5.06,6.62,100.0,9.08,8.26,100.0
4,1,Laila Ali,Percentage (Judge% + Fan%),23.0,Safe,11.17,,10.85,9.36,100.0,9.13,8.34,100.0
4,1,Leeza Gibbons,Percentage (Judge% + Fan%),15.0,Safe,7.28,,6.76,7.59,100.0,9.07,8.28,100.0
4,1,Paulina Porizkova,Percentage (Judge% + Fan%),19.0,Safe,9.22,,7.97,8.18,100.0,9.07,8.28,100.0
4,1,Shandi Finnessey,Percentage (Judge% + Fan%),19.0,Safe,9.22,,6.93,7.65,100.0,9.11,8.33,100.0
4,2,Apolo Anton Ohno,Percentage (Judge% + Fan%),26.0,Safe,10.61,,7.62,7.9,7.16,9.18,8.29,11.14
4,2,Billy Ray Cyrus,Percentage (Judge% + Fan%),21.0,Safe,8.57,,11.64,9.35,7.16,10.09,8.16,11.14
4,2,Clyde Drexler,Percentage (Judge% + Fan%),18.0,Safe,7.35,,8.62,7.16,7.16,11.26,8.12,11.14
4,2,Heather Mills,Percentage (Judge% + Fan%),24.0,Safe,9.8,,21.45,12.24,7.16,9.32,8.15,11.14
4,2,Ian Ziering,Percentage (Judge% + Fan%),22.0,Safe,8.98,,7.85,7.71,7.16,9.79,8.27,11.14
4,2,Joey Fatone,Percentage (Judge% + Fan%),24.0,Safe,9.8,,8.6,8.3,7.16,9.34,8.15,11.14
4,2,John Ratzenberger,Percentage (Judge% + Fan%),21.0,Safe,8.57,,6.56,6.83,7.16,10.16,8.27,11.14
4,2,Laila Ali,Percentage (Judge% + Fan%),27.0,Safe,11.02,,10.64,9.27,7.16,9.21,8.25,11.14
4,2,Leeza Gibbons,Percentage (Judge% + Fan%),21.0,Safe,8.57,,7.77,7.59,7.16,10.16,8.36,11.14
4,2,Paulina Porizkova,Percentage (Judge% + Fan%),21.0,Eliminated,8.57,,0.62,0.66,7.16,1.02,0.85,11.14
4,2,Shandi Finnessey,Percentage (Judge% + Fan%),20.0,Safe,8.16,,8.63,7.75,7.16,10.47,8.27,11.14
4,3,Apolo Anton Ohno,Percentage (Judge% + Fan%),23.0,Safe,10.55,,8.99,8.29,11.55,10.56,9.07,11.22
4,3,Billy Ray Cyrus,Percentage (Judge% + Fan%),21.0,Safe,9.63,,11.8,9.22,11.55,11.11,9.0,11.22
4,3,Clyde Drexler,Percentage (Judge% + Fan%),16.0,Safe,7.34,,12.76,8.62,11.55,13.41,8.89,11.22
4,3,Heather Mills,Percentage (Judge% + Fan%),24.0,Safe,11.01,,16.98,11.21,11.55,10.18,9.01,11.22
4,3,Ian Ziering,Percentage (Judge% + Fan%),24.0,Safe,11.01,,8.88,8.36,11.55,10.4,9.09,11.22
4,3,Joey Fatone,Percentage (Judge% + Fan%),24.0,Safe,11.01,,9.31,8.47,11.55,10.23,8.99,11.22
4,3,John Ratzenberger,Percentage (Judge% + Fan%),20.0,Safe,9.17,,9.88,8.04,11.55,11.64,8.95,11.22
4,3,Laila Ali,Percentage (Judge% + Fan%),21.0,Safe,9.63,,11.37,9.08,11.55,11.0,8.85,11.22
4,3,Leeza Gibbons,Percentage (Judge% + Fan%),24.0,Safe,11.01,,8.98,8.47,11.55,10.28,8.99,11.22
4,3,Shandi Finnessey,Percentage (Judge% + Fan%),21.0,Eliminated,9.63,,1.05,0.92,11.55,1.19,0.96,11.22
4,4,Apolo Anton Ohno,Percentage (Judge% + Fan%),26.0,Safe,13.68,,10.12,9.08,28.57,11.34,9.99,23.42
4,4,Billy Ray Cyrus,Percentage (Judge% + Fan%),21.0,Safe,11.05,,12.42,9.89,28.57,11.96,10.14,23.42
4,4,Clyde Drexler,Percentage (Judge% + Fan%),15.0,Safe,7.89,,14.61,9.9,28.57,14.22,10.2,23.42
4,4,Heather Mills,Percentage (Judge% + Fan%),23.0,Safe,12.11,,15.23,10.83,28.57,11.67,10.15,23.42
4,4,Ian Ziering,Percentage (Judge% + Fan%),24.0,Safe,12.63,,10.18,9.08,28.57,11.67,10.19,23.42
4,4,Joey Fatone,Percentage (Judge% + Fan%),28.0,Safe,14.74,,10.32,9.29,28.57,11.47,10.13,23.42
4,4,John Ratzenberger,Percentage (Judge% + Fan%),16.0,Safe,8.42,,12.75,9.35,28.57,13.64,10.14,23.42
4,4,Laila Ali,Percentage (Judge% + Fan%),21.0,Safe,11.05,,12.12,9.79,28.57,11.86,10.1,23.42
4,4,Leeza Gibbons,Percentage (Judge% + Fan%),16.0,Eliminated,8.42,,2.25,1.71,28.57,2.17,1.67,23.42
4,5,Apolo Anton Ohno,Percentage (Judge% + Fan%),30.0,Safe,17.05,,11.95,10.05,31.44,13.23,11.5,36.99
4,5,Billy Ray Cyrus,Percentage (Judge% + Fan%),17.0,Safe,9.66,,15.22,10.44,31.44,14.8,11.55,36.99
4,5,Clyde Drexler,Percentage (Judge% + Fan%),13.0,Eliminated,7.39,,4.38,2.59,31.44,3.37,2.44,36.99
4,5,Heather Mills,Percentage (Judge% + Fan%),21.0,Safe,11.93,,15.66,10.93,31.44,13.81,11.41,36.99
4,5,Ian Ziering,Percentage (Judge% + Fan%),24.0,Safe,13.64,,12.16,9.91,31.44,13.48,11.59,36.99
4,5,Joey Fatone,Percentage (Judge% + Fan%),25.0,Safe,14.2,,12.32,10.06,31.44,13.48,11.63,36.99
4,5,John Ratzenberger,Percentage (Judge% + Fan%),18.0,Safe,10.23,,15.05,10.54,31.44,14.53,11.59,36.99
4,5,Laila Ali,Percentage (Judge% + Fan%),28.0,Safe,15.91,,13.26,10.41,31.44,13.3,11.54,36.99
4,6,Apolo Anton Ohno,Percentage (Judge% + Fan%),28.0,Safe,16.47,,14.06,10.12,14.01,14.86,12.19,16.38
4,6,Billy Ray Cyrus,Percentage (Judge% + Fan%),21.0,Safe,12.35,,18.25,10.4,14.01,17.71,12.02,16.38
4,6,Heather Mills,Percentage (Judge% + Fan%),23.0,Eliminated,13.53,,3.57,2.15,14.01,2.39,1.9,16.38
4,6,Ian Ziering,Percentage (Judge% + Fan%),24.0,Safe,14.12,,15.63,10.07,14.01,16.2,12.2,16.38
4,6,Joey Fatone,Percentage (Judge% + Fan%),27.0,Safe,15.88,,14.51,10.05,14.01,15.08,12.09,16.38
4,6,John Ratzenberger,Percentage (Judge% + Fan%),19.0,Safe,11.18,,19.15,10.38,14.01,18.89,12.02,16.38
4,6,Laila Ali,Percentage (Judge% + Fan%),28.0,Safe,16.47,,14.84,10.27,14.01,14.87,12.25,16.38
4,7,Apolo Anton Ohno,Percentage (Judge% + Fan%),27.0,Safe,17.48,,17.78,10.8,19.35,18.5,14.25,24.5
4,7,Billy Ray Cyrus,Percentage (Judge% + Fan%),19.0,Safe,12.3,,22.92,11.07,19.35,23.11,14.27,24.5
4,7,Ian Ziering,Percentage (Judge% + Fan%),27.0,Safe,17.48,,18.67,11.08,19.35,18.88,14.44,24.5
4,7,Joey Fatone,Percentage (Judge% + Fan%),29.5,Safe,19.09,,17.19,10.76,19.35,17.98,14.21,24.5
4,7,John Ratzenberger,Percentage (Judge% + Fan%),22.5,Eliminated,14.56,,5.86,3.04,19.35,3.59,2.71,24.5
4,7,Laila Ali,Percentage (Judge% + Fan%),29.5,Safe,19.09,,17.58,11.08,19.35,17.94,14.28,24.5
4,8,Apolo Anton Ohno,Percentage (Judge% + Fan%),29.0,Safe,23.11,,21.89,12.1,29.13,22.89,17.31,37.17
4,8,Billy Ray Cyrus,Percentage (Judge% + Fan%),19.0,Eliminated,15.14,,9.9,4.38,29.13,5.79,4.18,37.17
4,8,Ian Ziering,Percentage (Judge% + Fan%),23.5,Safe,18.73,,23.98,11.94,29.13,24.79,17.0,37.17
4,8,Joey Fatone,Percentage (Judge% + Fan%),27.5,Safe,21.91,,21.92,11.94,29.13,23.25,17.34,37.17
4,8,Laila Ali,Percentage (Judge% + Fan%),26.5,Safe,21.12,,22.31,11.88,29.13,23.28,17.0,37.17
4,9,Apolo Anton Ohno,Percentage (Judge% + Fan%),29.5,Safe,24.89,,29.48,11.65,24.15,31.49,18.72,26.76
4,9,Ian Ziering,Percentage (Judge% + Fan%),29.0,Eliminated,24.47,,11.8,4.87,24.15,6.36,4.93,26.76
4,9,Joey Fatone,Percentage (Judge% + Fan%),30.0,Safe,25.32,,29.24,11.73,24.15,31.02,18.74,26.76
4,9,Laila Ali,Percentage (Judge% + Fan%),30.0,Safe,25.32,,29.49,11.7,24.15,31.13,18.76,26.76
4,10,Apolo Anton Ohno,Percentage (Judge% + Fan%),29.3332,Safe,33.98,,33.38,14.18,100.0,33.25,23.55,100.0
